Store,Date,Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,day,dayofweek,weekofyear,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_30
5,2012-05-10,1518177.71,0,70.84,3.617,224.804222,5.329,2012,5,10,3,19,1543461.12,1536176.54,1534594.0,1558621.36,1559960.1114285716,1566191.4003333333
5,2012-06-01,1395339.71,0,50.82,3.157,221.3088023,6.132,2012,6,1,4,22,1518177.71,1484995.38,1709373.62,1495536.46,1557388.8499999999,1560608.9123333334
5,2012-06-04,1840131.19,0,71.6,3.891,223.0419298,5.964,2012,6,4,0,23,1395339.71,1681121.38,1483574.38,1459276.77,1544580.8971428573,1553577.4406666667
5,2012-06-07,1876359.39,0,82.95,3.227,223.4919851,5.668,2012,6,7,3,23,1840131.19,1550385.65,1903385.14,1694551.15,1567296.5842857142,1562961.1016666666
5,2012-07-09,1608077.01,1,86.33,3.73,224.0560076,5.668,2012,7,9,0,28,1876359.39,1496305.78,1598643.65,1481618.74,1613864.261428571,1575655.1993333334
5,2012-08-06,1696619.52,0,80.5,3.452,223.3553131,5.964,2012,8,6,0,32,1608077.01,1627274.93,1486920.17,1688531.34,1629831.58,1580615.2073333333
5,2012-09-03,1569304.4,0,57.89,3.669,222.6650998,6.132,2012,9,3,0,36,1696619.52,1543461.12,1494497.39,1705506.29,1639737.95,1580684.1530000002
5,2012-10-02,1620603.92,1,48.58,3.409,221.8644987,6.132,2012,10,2,1,40,1569304.4,1518177.71,1536176.54,1514999.17,1643429.847142857,1583607.0083333333
5,2012-10-08,1588380.73,0,87.04,3.494,223.5699533,5.668,2012,10,8,0,41,1620603.92,1395339.71,1484995.38,1502617.99,1658062.162857143,1581342.761
5,2012-11-05,1517075.67,0,72.66,3.688,223.3346212,5.964,2012,11,5,0,45,1588380.73,1840131.19,1681121.38,1523420.38,1685639.4514285713,1577438.5756666665
5,2012-12-10,1459396.84,0,65.43,3.601,225.0054733,5.329,2012,12,10,0,50,1517075.67,1876359.39,1550385.65,1601584.57,1639488.6628571427,1577507.7923333335
6,2011-05-08,695392.84,0,55.91,3.554,193.9110133,8.622,2011,5,8,6,18,564536.01,704344.21,535769.32,448998.73,586406.4099999999,569929.5589655173
6,2011-06-05,407012.47,0,26.54,3.735,192.7252006,8.595,2011,6,5,6,22,695392.84,592355.24,599730.07,561145.14,585127.6428571428,541595.6682758621
6,2011-07-01,661163.94,0,10.09,2.882,191.3683815,8.818,2011,7,1,4,26,407012.47,591907.88,498580.87,575570.77,558650.1042857143,537109.5616666666
6,2011-07-10,525866.36,0,40.65,3.498,194.9459724,8.513,2011,7,10,6,27,661163.94,542295.37,524104.92,532765.05,568543.8271428571,544181.7353333333
6,2011-08-04,500552.16,0,30.64,3.532,192.3418571,8.595,2011,8,4,3,31,525866.36,558027.77,480452.1,552811.62,566196.8257142857,543005.776
6,2011-08-07,761793.94,0,59.08,3.54,193.1878448,8.622,2011,8,7,6,31,500552.16,551378.39,507584.29,509183.22,557986.0242857143,540505.1556666667
6,2011-09-09,613135.23,1,45.61,3.566,194.6387853,8.622,2011,9,9,4,36,761793.94,564536.01,513409.67,496725.44,588045.3885714285,548139.452
6,2011-09-12,653845.45,0,11.17,3.331,195.8742575,8.513,2011,9,12,0,37,613135.23,695392.84,704344.21,491419.55,594988.1342857142,550150.239
6,2011-10-06,621099.95,0,53.3,3.735,192.8470612,8.595,2011,10,6,3,40,653845.45,407012.47,592355.24,480512.44,589052.7928571429,554972.3133333332
6,2011-11-02,559903.13,1,10.24,3.037,191.8572881,8.818,2011,11,2,2,44,621099.95,661163.94,591907.88,643854.17,619636.7185714284,559118.1303333334
6,2011-11-03,558963.83,0,20.7,3.372,192.058484,8.818,2011,11,3,3,44,559903.13,525866.36,542295.37,395453.83,605170.8885714285,561400.9163333334
6,2011-11-11,556015.59,0,19.53,3.505,195.6376941,8.513,2011,11,11,4,45,558963.83,500552.16,558027.77,480239.88,609899.0985714284,564015.9626666666
6,2011-12-08,670670.46,0,54.56,3.542,194.1105017,8.622,2011,12,8,3,49,556015.59,761793.94,551378.39,484263.25,617822.4457142857,561088.01
6,2012-01-06,598495.02,0,55.06,3.764,197.6218954,8.09,2012,1,6,4,1,670670.46,613135.23,564536.01,593462.34,604804.8057142857,570261.8976666667
6,2012-02-03,551058.13,0,21.64,3.191,196.9565303,8.256,2012,2,3,4,5,598495.02,653845.45,695392.84,535769.32,602713.3471428572,574203.7356666666
6,2012-03-02,580453.32,0,22.2,3.031,196.8728921,8.256,2012,3,2,4,9,551058.13,621099.95,407012.47,599730.07,588029.4442857142,576430.2316666667
6,2012-03-08,680954.81,0,61.83,3.528,198.0293893,7.872,2012,3,8,3,10,580453.32,559903.13,661163.94,498580.87,582222.7828571429,575996.5976666666
6,2012-04-05,465198.89,0,45.38,3.903,197.6063534,8.09,2012,4,5,3,14,680954.81,558963.83,525866.36,524104.92,599515.88,580836.114
6,2012-05-10,505830.56,0,48.43,3.779,198.8221322,7.557,2012,5,10,3,19,465198.89,556015.59,500552.16,480452.1,586120.8885714285,576351.7413333333
6,2012-06-01,713117.66,0,18.67,3.095,196.5458309,8.256,2012,6,1,4,22,505830.56,670670.46,761793.94,507584.29,578951.5985714286,576593.3976666667
6,2012-06-04,621425.98,0,44.29,3.854,197.5971285,8.09,2012,6,4,0,23,713117.66,598495.02,613135.23,513409.67,585015.4842857143,582893.8223333334
6,2012-06-07,805642.61,0,64.67,3.646,197.8322195,7.872,2012,6,7,3,23,621425.98,551058.13,653845.45,704344.21,588291.3357142857,587592.9516666665
6,2012-07-09,597876.55,1,57.84,3.596,198.0950484,7.872,2012,7,9,0,28,805642.61,580453.32,621099.95,592355.24,624660.5471428571,597528.229
6,2012-08-06,642963.75,0,63.07,3.741,197.6551863,8.09,2012,8,6,0,32,597876.55,680954.81,559903.13,591907.88,627149.58,600343.7916666665
6,2012-09-03,579166.5,0,30.1,3.286,196.9631599,8.256,2012,9,3,0,36,642963.75,465198.89,558963.83,542295.37,621722.2857142857,598297.7763333333
6,2012-10-02,563460.77,1,18.79,3.103,196.9195056,8.256,2012,10,2,1,40,579166.5,505830.56,556015.59,558027.77,638003.3728571429,597858.1516666666
6,2012-10-08,675926.3,0,63.41,3.509,198.0795651,7.872,2012,10,8,0,41,563460.77,713117.66,670670.46,551378.39,646236.26,596909.9146666668
6,2012-11-05,460397.41,0,48.54,3.87,197.5481609,8.09,2012,11,5,0,45,675926.3,621425.98,598495.02,564536.01,640923.2085714285,601364.2789999999
6,2012-12-10,503463.93,0,41.43,3.76,199.0539368,7.557,2012,12,10,0,50,460397.41,805642.61,551058.13,695392.84,617919.1271428571,598109.9336666666
7,2011-05-08,892393.77,0,85.15,3.684,218.9492991,6.425,2011,5,8,6,18,947815.05,883683.35,831425.2,804105.49,931224.3385714286,899155.17
7,2011-06-05,941457.34,0,58.92,3.906,219.2435524,6.297,2011,6,5,6,22,892393.77,891387.14,1069061.63,914500.91,932468.6842857143,914051.5962068967
7,2011-07-01,873065.23,0,35.77,2.976,214.7415521,6.262,2011,7,1,4,26,941457.34,986601.46,914835.86,852333.75,939621.5700000001,914965.121
7,2011-07-10,929976.55,0,67.61,3.285,220.4772543,6.123,2011,7,10,6,27,873065.23,929222.16,994801.4,899036.47,923402.1085714286,917263.7789999999
7,2011-08-04,949825.83,0,65.62,3.622,218.50267,6.297,2011,8,4,3,31,929976.55,944594.78,860336.16,952766.93,923509.8785714286,917779.6336666666
7,2011-08-07,861965.12,0,83.57,3.48,218.6895548,6.425,2011,8,7,6,31,949825.83,935266.43,911538.98,958225.41,924257.1714285715,921029.3696666666
7,2011-09-09,848358.09,1,69.01,3.546,219.2604355,6.425,2011,9,9,4,36,861965.12,947815.05,878762.3,1004137.09,913785.5557142858,919793.658
7,2011-09-12,1051922.95,0,30.51,3.158,222.4651238,6.123,2011,9,12,0,37,848358.09,892393.77,883683.35,881503.95,899577.4185714286,916313.3633333334
7,2011-10-06,897309.41,0,82.21,3.648,218.4508115,6.297,2011,10,6,3,40,1051922.95,941457.34,891387.14,927266.34,922367.3014285713,919436.6146666667
7,2011-11-02,996147.39,1,28.26,3.022,216.3126733,6.262,2011,11,2,2,44,897309.41,873065.23,986601.46,893399.77,916060.4542857142,915875.692
7,2011-11-03,900387.29,0,49.14,3.459,217.512299,6.262,2011,11,3,3,44,996147.39,929976.55,929222.16,916820.96,933643.62,919697.1400000001
7,2011-11-11,917088.48,0,50.56,3.297,221.4595129,6.123,2011,11,11,4,45,900387.29,949825.83,944594.78,870349.86,929416.5828571429,918801.1716666667
7,2011-12-08,856796.1,0,86.05,3.638,219.0075249,6.425,2011,12,8,3,49,917088.48,861965.12,935266.43,916033.92,924739.8185714285,919590.7953333333
7,2012-01-06,921161.2,0,78.31,3.501,225.300865,5.679,2012,1,6,4,1,856796.1,848358.09,947815.05,845289.77,924001.3871428572,917589.9666666667
7,2012-02-03,952264.91,0,50.95,3.63,224.3959793,5.825,2012,2,3,4,5,921161.2,1051922.95,892393.77,831425.2,934401.8314285714,919283.678
7,2012-03-02,927610.69,0,45.56,3.36,223.7079023,5.825,2012,3,2,4,9,952264.91,897309.41,941457.34,1069061.63,920164.9685714284,920491.3776666666
7,2012-03-08,897076.73,0,85.06,3.417,225.5127949,5.401,2012,3,8,3,10,927610.69,996147.39,873065.23,914835.86,924493.7228571429,923235.4083333333
7,2012-04-05,937232.09,0,73.96,3.749,225.2288314,5.679,2012,4,5,3,14,897076.73,900387.29,929976.55,994801.4,910340.7714285713,925423.7926666667
7,2012-05-10,976436.02,0,61.41,3.617,226.7705581,5.124,2012,5,10,3,19,937232.09,917088.48,949825.83,860336.16,915604.3142857142,921029.4746666666
7,2012-06-01,872113.23,0,43.47,3.157,223.2409668,5.825,2012,6,1,4,22,976436.02,856796.1,861965.12,911538.98,924082.5342857143,923082.8133333332
7,2012-06-04,1046816.59,0,62.18,3.891,224.9883618,5.679,2012,6,4,0,23,872113.23,921161.2,848358.09,878762.3,926270.6957142856,918993.2076666667
7,2012-06-07,936205.5,0,81.24,3.227,225.4407043,5.401,2012,6,7,3,23,1046816.59,952264.91,1051922.95,883683.35,944221.4657142857,925209.222
7,2012-07-09,932160.37,1,80.87,3.73,226.0153733,5.401,2012,7,9,0,28,936205.5,927610.69,897309.41,891387.14,941927.2642857142,926031.4393333333
7,2012-08-06,928820.0,0,74.28,3.452,225.3011521,5.679,2012,8,6,0,32,932160.37,897076.73,996147.39,986601.46,942577.2185714284,927811.375
7,2012-09-03,960115.56,0,49.59,3.669,224.6110379,5.825,2012,9,3,0,36,928820.0,937232.09,900387.29,929222.16,947111.9714285714,929315.93
7,2012-10-02,1021400.42,1,35.71,3.409,223.8024507,5.825,2012,10,2,1,40,960115.56,976436.02,917088.48,944594.78,950381.0385714286,931606.8773333334
7,2012-10-08,930745.69,0,83.74,3.494,225.5226885,5.401,2012,10,8,0,41,1021400.42,872113.23,856796.1,935266.43,956804.5242857143,932766.8426666667
7,2012-11-05,920128.89,0,64.96,3.688,225.2842514,5.679,2012,11,5,0,45,930745.69,1046816.59,921161.2,947815.05,965180.5900000001,932817.627
7,2012-12-10,927511.99,0,55.03,3.601,226.9735448,5.124,2012,12,10,0,50,920128.89,936205.5,952264.91,892393.77,947082.3471428573,932002.0973333332
8,2011-05-08,554879.67,0,91.52,3.684,219.1349201,6.404,2011,5,8,6,18,597855.07,537064.03,484835.2,495692.19,566615.77,551352.0896551724
8,2011-06-05,545251.1,0,62.2,3.906,219.4315106,6.38,2011,6,5,6,22,554879.67,544643.33,618121.82,545206.32,569160.8614285714,538757.2889655173
8,2011-07-01,490981.78,0,41.82,2.976,214.9234729,6.416,2011,7,1,4,26,545251.1,613115.21,522715.68,528832.54,569247.6857142857,538973.7493333333
8,2011-07-10,553836.98,0,72.62,3.285,220.6643585,6.054,2011,7,10,6,27,490981.78,587004.29,552677.48,511049.06,551800.0528571429,538816.7356666666
8,2011-08-04,561625.92,0,71.4,3.622,218.6895775,6.38,2011,8,4,3,31,553836.98,544612.28,494145.8,578164.82,547061.8657142856,539104.4243333334
8,2011-08-07,535983.13,0,89.04,3.48,218.8755955,6.404,2011,8,7,6,31,561625.92,542016.18,520846.68,586061.46,549492.3857142858,540197.537
8,2011-09-09,528784.86,1,75.65,3.546,219.4457675,6.404,2011,9,9,4,36,535983.13,597855.07,520962.14,549505.55,548630.5214285714,541028.6726666667
8,2011-09-12,630327.28,0,37.65,3.158,222.6561203,6.054,2011,9,12,0,37,528784.86,554879.67,537064.03,507297.88,538763.3485714286,539382.674
8,2011-10-06,550076.32,0,85.81,3.648,218.6365747,6.38,2011,10,6,3,40,630327.28,545251.1,544643.33,517869.97,549541.5785714287,540858.2013333333
8,2011-11-02,555279.02,1,34.13,3.022,216.496729,6.416,2011,11,2,2,44,550076.32,490981.78,613115.21,522815.45,550230.8957142857,540877.2270000001
8,2011-11-03,517783.5,0,54.75,3.459,217.6977326,6.416,2011,11,3,3,44,555279.02,553836.98,587004.29,526128.61,559416.2157142857,542476.5983333333
8,2011-11-11,594574.12,0,58.28,3.297,221.6482278,6.054,2011,11,11,4,45,517783.5,561625.92,544612.28,505069.21,554265.7185714286,542473.7159999999
8,2011-12-08,520284.79,0,91.63,3.638,219.1929854,6.404,2011,12,8,3,49,594574.12,535983.13,542016.18,529384.31,558972.6042857143,544865.6716666666
8,2012-01-06,583648.59,0,80.26,3.501,225.4946078,5.539,2012,1,6,4,1,520284.79,528784.86,597855.07,485389.15,556729.9842857143,544670.8776666666
8,2012-02-03,619498.28,0,57.2,3.63,224.5894104,5.667,2012,2,3,4,5,583648.59,630327.28,554879.67,484835.2,564567.66,547290.1903333333
8,2012-03-02,549967.89,0,54.43,3.36,223.9006766,5.667,2012,3,2,4,9,619498.28,550076.32,545251.1,618121.82,563020.66,550293.9893333333
8,2012-03-08,533887.54,0,90.23,3.417,225.7070437,5.277,2012,3,8,3,10,549967.89,555279.02,490981.78,522715.68,563005.17,552446.614
8,2012-04-05,586289.08,0,78.98,3.749,225.4227585,5.539,2012,4,5,3,14,533887.54,517783.5,553836.98,552677.48,559949.2442857142,554081.692
8,2012-05-10,606755.3,0,66.61,3.617,226.9662325,4.954,2012,5,10,3,19,586289.08,594574.12,561625.92,494145.8,569735.7557142858,553020.6006666668
8,2012-06-01,519585.67,0,47.54,3.157,223.4332408,5.667,2012,6,1,4,22,606755.3,520284.79,535983.13,520846.68,571475.9242857143,555821.9213333332
8,2012-06-04,677885.99,0,68.83,3.891,225.1820555,5.539,2012,6,4,0,23,519585.67,583648.59,528784.86,520962.14,571376.05,554718.861
8,2012-06-07,578790.36,0,84.15,3.227,225.6346256,5.277,2012,6,7,3,23,677885.99,619498.28,630327.28,537064.03,584838.5357142857,560843.534
8,2012-07-09,565812.29,1,87.93,3.73,226.2103541,5.277,2012,7,9,0,28,578790.36,549967.89,550076.32,544643.33,579023.1185714285,562774.99
8,2012-08-06,582525.42,0,78.91,3.452,225.4947868,5.539,2012,8,6,0,32,565812.29,533887.54,555279.02,613115.21,581286.6042857143,564269.995
8,2012-09-03,574955.95,0,54.03,3.669,224.8046825,5.667,2012,9,3,0,36,582525.42,586289.08,517783.5,587004.29,588234.8728571429,565785.3746666667
8,2012-10-02,609736.12,1,44.03,3.409,223.9953006,5.667,2012,10,2,1,40,574955.95,606755.3,594574.12,544612.28,586615.8542857143,566795.7953333333
8,2012-10-08,538713.47,0,88.66,3.494,225.7170094,5.277,2012,10,8,0,41,609736.12,519585.67,520284.79,542016.18,587041.6857142857,566683.159
8,2012-11-05,592572.3,0,70.94,3.688,225.4782634,5.539,2012,11,5,0,45,538713.47,677885.99,583648.59,597855.07,589774.2285714286,565073.465
8,2012-12-10,558464.8,0,60.09,3.601,227.1693919,4.954,2012,12,10,0,50,592572.3,578790.36,619498.28,554879.67,577586.5585714286,566672.1323333333
9,2011-05-08,1886299.98,0,89.8,3.803,129.1846452,8.257,2011,5,8,6,18,1904438.59,1751369.75,1720530.23,1645892.97,1885821.837142857,1884125.3144827585
9,2011-06-05,1841369.99,0,73.56,4.193,129.0444333,8.494,2011,6,5,6,22,1886299.98,1758587.35,2411790.21,2138651.97,1905097.5842857142,1928736.6137931033
9,2011-07-01,1714309.9,0,43.43,3.287,127.1917742,8.744,2011,7,1,4,26,1841369.99,2068097.18,1827521.71,1845893.87,1916923.6757142856,1925824.393
9,2011-07-10,1788227.6,0,75.01,3.827,129.6938,7.874,2011,7,10,6,27,1714309.9,1792210.89,2176028.52,1766331.45,1866382.6357142855,1928104.9573333333
9,2011-08-04,1870720.73,0,73.03,3.818,128.8238065,8.494,2011,8,4,3,31,1788227.6,1968045.91,1941346.13,2251206.64,1865813.594285714,1916424.145
9,2011-08-07,1699708.38,0,88.57,3.793,129.1125,8.257,2011,8,7,6,31,1870720.73,1958003.19,1895901.59,1931406.28,1851909.9971428572,1917251.707
9,2011-09-09,1670579.82,1,89.06,3.771,129.3686129,8.257,2011,9,9,4,36,1699708.38,1904438.59,1827733.18,2193048.75,1815010.7385714285,1915030.938
9,2011-09-12,2429310.9,0,42.58,3.644,129.8555333,7.874,2011,9,12,0,37,1670579.82,1886299.98,1751369.75,1987090.09,1781602.3428571427,1895676.7106666667
9,2011-10-06,1740063.1,0,84.57,3.981,129.0357097,8.494,2011,10,6,3,40,2429310.9,1841369.99,1758587.35,1832211.96,1859175.3314285711,1912273.5313333333
9,2011-11-02,2115408.31,1,51.51,3.381,127.859129,8.744,2011,11,2,2,44,1740063.1,1714309.9,2068097.18,1949236.09,1844702.9185714286,1897174.0096666666
9,2011-11-03,1933469.15,0,64.22,3.63,128.3995,8.744,2011,11,3,3,44,2115408.31,1788227.6,1792210.89,1921432.16,1902002.6914285715,1901451.2836666666
9,2011-11-11,2076570.84,0,55.28,3.677,129.8167097,7.874,2011,11,11,4,45,1933469.15,1870720.73,1968045.91,1772192.42,1922751.4842857143,1904826.5233333332
9,2011-12-08,1917397.63,0,85.61,3.794,129.2015806,8.257,2011,12,8,3,49,2076570.84,1699708.38,1958003.19,2041069.37,1952158.642857143,1909071.0150000001
9,2012-01-06,1767471.48,0,80.06,4.277,130.9592258,7.382,2012,1,6,4,1,1917397.63,1670579.82,1904438.59,1769793.37,1983257.107142857,1908936.5306666666
9,2012-02-03,1990371.02,0,57.62,3.882,130.6457931,7.545,2012,2,3,4,5,1767471.48,2429310.9,1886299.98,1720530.23,1997098.7728571426,1908779.1660000002
9,2012-03-02,1867403.01,0,56.85,3.543,130.3496774,7.545,2012,3,2,4,9,1990371.02,1740063.1,1841369.99,2411790.21,1934393.075714286,1907089.221
9,2012-03-08,1939440.09,0,84.76,3.595,130.737871,7.17,2012,3,8,3,10,1867403.01,2115408.31,1714309.9,1827521.71,1952584.4914285713,1910342.8756666668
9,2012-04-05,1821364.42,0,77.02,4.058,131.136,7.382,2012,4,5,3,14,1939440.09,1933469.15,1788227.6,2176028.52,1927446.1742857143,1917639.871
9,2012-05-10,1758971.38,0,80.88,4.132,131.0756667,6.943,2012,5,10,3,19,1821364.42,2076570.84,1870720.73,1941346.13,1911431.2128571428,1897959.0113333336
9,2012-06-01,1683401.78,0,59.85,3.443,130.1575161,7.545,2012,6,1,4,22,1758971.38,1917397.63,1699708.38,1895901.59,1866059.8614285714,1895674.0003333332
9,2012-06-04,2163384.17,0,65.99,4.282,131.0375484,7.382,2012,6,4,0,23,1683401.78,1767471.48,1670579.82,1827733.18,1832631.8828571427,1879253.109
9,2012-06-07,1805999.79,0,86.87,3.666,130.7196333,7.17,2012,6,7,3,23,2163384.17,1990371.02,2429310.9,1751369.75,1889190.8385714288,1886654.377
9,2012-07-09,1708283.28,1,83.07,4.124,130.9325484,7.17,2012,7,9,0,28,1805999.79,1867403.01,1740063.1,1758587.35,1862852.0914285711,1883657.6503333333
9,2012-08-06,1840491.41,0,86.87,4.103,130.8896774,7.382,2012,8,6,0,32,1708283.28,1939440.09,2115408.31,2068097.18,1840120.7014285715,1879675.987
9,2012-09-03,1917483.1,0,57.65,3.963,130.7413793,7.545,2012,9,3,0,36,1840491.41,1821364.42,1933469.15,1792210.89,1825985.1757142858,1882646.7089999998
9,2012-10-02,2218595.8,1,55.73,3.722,130.3849032,7.545,2012,10,2,1,40,1917483.1,1758971.38,2076570.84,1968045.91,1839716.4157142858,1887943.234
9,2012-10-08,1880436.94,0,90.78,3.811,130.7561613,7.17,2012,10,8,0,41,2218595.8,1683401.78,1917397.63,1958003.19,1905377.0471428572,1892959.8546666666
9,2012-11-05,1792345.3,0,76.03,4.186,131.1453333,7.382,2012,11,5,0,45,1880436.94,2163384.17,1767471.48,1904438.59,1933524.9271428569,1895900.723
9,2012-12-10,1713889.11,0,76.03,4.468,131.1083333,6.943,2012,12,10,0,50,1792345.3,1805999.79,1990371.02,1886299.98,1880519.3742857142,1890044.0359999998
10,2011-05-08,1403198.94,0,90.04,3.684,218.9023209,7.567,2011,5,8,6,18,1458287.38,1297472.06,1231428.46,1182490.46,1374073.4757142856,1379953.2758620689
10,2011-06-05,1331453.41,0,71.39,3.906,219.1959827,7.574,2011,6,5,6,22,1403198.94,1297792.41,1564516.43,1446210.26,1389177.315714286,1366534.435862069
10,2011-07-01,1178905.44,0,54.43,2.976,214.6955104,7.551,2011,7,1,4,26,1331453.41,1399322.44,1339570.85,1302600.14,1393986.0299999998,1365365.0683333336
10,2011-07-10,1346271.06,0,76.97,3.285,220.4299007,7.197,2011,7,10,6,27,1178905.44,1343637.0,1574684.08,1303914.27,1362497.8871428573,1365245.5676666668
10,2011-08-04,1327401.06,0,73.57,3.622,218.4553663,7.574,2011,8,4,3,31,1346271.06,1422546.05,1331883.16,1380522.64,1362874.1814285715,1361914.261
10,2011-08-07,1334627.96,0,87.17,3.48,218.6424704,7.567,2011,8,7,6,31,1327401.06,1399456.99,1281675.6,1396322.19,1349282.0399999998,1362740.9583333333
10,2011-09-09,1249439.95,1,84.91,3.546,219.2135305,7.567,2011,9,9,4,36,1334627.96,1458287.38,1258674.12,1528008.64,1340020.75,1363764.748
10,2011-09-12,1646655.94,0,50.63,3.158,222.4167852,7.197,2011,9,12,0,37,1249439.95,1403198.94,1297472.06,1426622.65,1310185.402857143,1359395.325
10,2011-10-06,1314626.75,0,85.79,3.648,218.4037974,7.574,2011,10,6,3,40,1646655.94,1331453.41,1297792.41,1332759.13,1344964.9742857143,1367739.7833333334
10,2011-11-02,1419236.9,1,44.61,3.022,216.2660913,7.551,2011,11,2,2,44,1314626.75,1178905.44,1399322.44,1369634.92,1342561.1657142858,1360627.0536666666
10,2011-11-03,1314557.31,0,63.29,3.459,217.4653683,7.551,2011,11,3,3,44,1419236.9,1346271.06,1343637.0,1312329.78,1376894.2314285715,1360380.862
10,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,2011,11,11,4,45,1314557.31,1327401.06,1422546.05,1293472.8,1372363.6957142856,1359774.1346666666
10,2011-12-08,1354188.43,0,90.3,3.638,218.9605873,7.567,2011,12,8,3,49,1366053.69,1334627.96,1399456.99,1470308.32,1377885.5,1359654.7603333332
10,2012-01-06,1361595.33,0,81.67,3.501,225.2518313,6.664,2012,1,6,4,1,1354188.43,1249439.95,1458287.38,1280156.47,1380679.852857143,1361050.0486666665
10,2012-02-03,1438383.44,0,62.61,3.63,224.3470245,6.833,2012,2,3,4,5,1361595.33,1646655.94,1403198.94,1231428.46,1396702.05,1363320.7996666667
10,2012-03-02,1376732.18,0,60.24,3.36,223.6591137,6.833,2012,3,2,4,9,1438383.44,1314626.75,1331453.41,1564516.43,1366948.8357142857,1362256.6369999999
